duration,amount,age,installment_rate,present_residence,number_credits,people_liable,status,credit_history,purpose,savings,employment_duration,other_debtors,property,other_installment_plans,housing,job,telephone,__row_id,__y,__gender,__split
18,976,23,1,2,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_1,telephone_0,751,1,0,train
12,841,23,2,4,1,1,status_1,credit_history_2,purpose_9,savings_1,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_1,telephone_0,752,0,0,train
30,5771,25,4,2,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,753,0,0,calib
12,1555,55,4,4,2,2,status_3,credit_history_3,purpose_6,savings_3,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,754,1,1,test
24,1285,32,4,4,1,1,status_0,credit_history_2,purpose_0,savings_4,employment_duration_3,other_debtors_0,property_3,other_installment_plans_2,housing_0,job_2,telephone_0,755,1,0,train
6,1299,74,1,1,3,2,status_2,credit_history_4,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_0,telephone_0,756,0,1,calib
15,1271,39,3,4,2,1,status_2,credit_history_4,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,757,1,1,train
24,1393,31,2,2,1,1,status_3,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,758,0,1,train
12,691,35,4,3,2,1,status_0,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,759,1,1,train
15,5045,59,1,4,1,1,status_3,credit_history_4,purpose_0,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,760,0,0,calib
18,2124,24,4,4,2,1,status_0,credit_history_4,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,761,1,0,calib
12,2214,24,4,3,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,762,0,1,train
21,12680,30,4,4,1,1,status_3,credit_history_4,purpose_0,savings_4,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_3,telephone_1,763,1,1,train
24,2463,27,4,3,2,1,status_3,credit_history_4,purpose_0,savings_1,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,764,0,1,train
12,1155,40,3,3,2,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_2,property_0,other_installment_plans_0,housing_1,job_1,telephone_0,765,0,1,train
30,3108,31,2,4,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,766,1,1,calib
10,2901,31,1,4,1,1,status_3,credit_history_2,purpose_1,savings_4,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,767,0,0,calib
12,3617,28,1,4,3,1,status_1,credit_history_4,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_1,768,0,1,calib
12,1655,63,2,4,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_1,769,0,1,train
24,2812,26,2,4,1,1,status_0,credit_history_2,purpose_1,savings_4,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,770,0,0,test
36,8065,25,3,2,2,1,status_0,credit_history_4,purpose_7,savings_0,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_3,telephone_1,771,1,0,train
21,3275,36,1,4,1,1,status_3,credit_history_4,purpose_1,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,772,0,1,train
24,2223,52,4,4,2,1,status_3,credit_history_4,purpose_4,savings_1,employment_duration_4,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_2,telephone_0,773,0,1,test
12,1480,66,2,4,3,1,status_2,credit_history_4,purpose_0,savings_2,employment_duration_0,other_debtors_0,property_3,other_installment_plans_0,housing_2,job_0,telephone_0,774,0,1,test
24,1371,25,4,4,1,1,status_0,credit_history_2,purpose_0,savings_4,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,775,1,0,train
36,3535,37,4,4,2,1,status_3,credit_history_4,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,776,0,1,train
18,3509,25,4,1,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,777,0,0,calib
36,5711,38,4,2,2,1,status_3,credit_history_4,purpose_1,savings_3,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,778,0,1,train
18,3872,67,2,4,1,1,status_1,credit_history_2,purpose_6,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,779,0,0,train
39,4933,25,2,2,2,1,status_1,credit_history_4,purpose_4,savings_0,employment_duration_3,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,780,1,1,train
24,1940,60,4,4,1,1,status_3,credit_history_4,purpose_0,savings_3,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,781,0,1,calib
12,1410,31,2,2,1,1,status_1,credit_history_0,purpose_8,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_1,782,0,1,train
12,836,23,4,2,1,1,status_1,credit_history_2,purpose_0,savings_1,employment_duration_1,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_1,telephone_0,783,1,0,test
20,6468,60,1,4,1,1,status_1,credit_history_2,purpose_1,savings_4,employment_duration_0,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_3,telephone_1,784,0,1,train
18,1941,35,4,2,1,1,status_1,credit_history_2,purpose_9,savings_3,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_1,785,0,1,train
22,2675,40,3,4,1,1,status_3,credit_history_2,purpose_4,savings_2,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,786,0,1,train
48,2751,38,4,3,2,2,status_3,credit_history_4,purpose_1,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,787,0,1,calib
48,6224,50,4,4,1,1,status_1,credit_history_3,purpose_7,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,788,1,1,test
40,5998,27,4,3,1,1,status_0,credit_history_4,purpose_7,savings_0,employment_duration_2,other_debtors_0,property_3,other_installment_plans_0,housing_1,job_2,telephone_1,789,1,1,test
21,1188,39,2,4,1,2,status_1,credit_history_2,purpose_9,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,790,1,0,train
24,6313,41,3,4,1,2,status_3,credit_history_2,purpose_1,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,791,0,1,train
6,1221,27,1,2,2,1,status_3,credit_history_4,purpose_3,savings_4,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,792,0,1,test
24,2892,51,3,4,1,1,status_2,credit_history_2,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,793,0,1,train
24,3062,32,4,3,1,1,status_3,credit_history_2,purpose_3,savings_2,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_0,job_2,telephone_1,794,0,1,calib
9,2301,22,2,4,1,1,status_3,credit_history_2,purpose_3,savings_1,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,795,0,0,test
18,7511,51,1,4,1,2,status_0,credit_history_2,purpose_1,savings_4,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_2,job_2,telephone_1,796,1,1,calib
12,1258,22,2,4,2,1,status_3,credit_history_4,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_1,telephone_0,797,0,0,calib
24,717,54,4,4,2,1,status_3,credit_history_3,purpose_0,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,798,0,1,calib
9,1549,35,4,2,1,1,status_1,credit_history_2,purpose_0,savings_4,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_0,telephone_0,799,0,1,train
24,1597,54,4,4,2,2,status_3,credit_history_4,purpose_7,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,800,0,1,train
18,1795,48,3,4,2,1,status_1,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_2,property_0,other_installment_plans_0,housing_0,job_1,telephone_1,801,0,0,train
20,4272,24,1,4,2,1,status_0,credit_history_4,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,802,0,0,train
12,976,35,4,4,2,1,status_3,credit_history_4,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,803,0,1,test
12,7472,24,1,2,1,1,status_1,credit_history_2,purpose_0,savings_4,employment_duration_0,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_0,telephone_0,804,0,0,calib
36,9271,24,2,1,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,805,1,1,test
6,590,26,3,3,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,806,0,1,calib
12,930,65,4,4,4,1,status_3,credit_history_4,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,807,0,1,test
42,9283,55,1,2,1,1,status_1,credit_history_1,purpose_1,savings_0,employment_duration_0,other_debtors_0,property_3,other_installment_plans_0,housing_2,job_3,telephone_1,808,0,1,test
15,1778,26,2,1,2,1,status_1,credit_history_0,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_0,telephone_0,809,1,0,train
8,907,26,3,2,1,1,status_1,credit_history_2,purpose_9,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,810,0,1,calib
6,484,28,3,3,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_2,property_0,other_installment_plans_0,housing_1,job_1,telephone_0,811,0,1,train
36,9629,24,4,4,2,1,status_0,credit_history_4,purpose_1,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,812,1,1,train
48,3051,54,3,4,1,1,status_0,credit_history_2,purpose_5,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,813,1,1,train
48,3931,46,4,4,1,2,status_0,credit_history_2,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,814,1,1,calib
36,7432,54,2,2,1,1,status_1,credit_history_3,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,815,0,0,train
6,1338,62,1,4,1,1,status_3,credit_history_2,purpose_5,savings_2,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,816,0,1,train
6,1554,24,1,2,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_1,817,0,0,calib
36,15857,43,2,3,1,1,status_0,credit_history_2,purpose_2,savings_0,employment_duration_0,other_debtors_1,property_2,other_installment_plans_2,housing_1,job_3,telephone_0,818,0,1,test
18,1345,26,4,3,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_0,housing_1,job_2,telephone_0,819,1,1,test
12,1101,27,3,2,2,1,status_3,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,820,0,1,train
12,3016,24,3,1,1,1,status_2,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,821,0,1,train
36,2712,41,2,2,1,2,status_0,credit_history_2,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_2,telephone_0,822,1,1,train
8,731,47,4,4,2,1,status_0,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,823,0,1,train
18,3780,35,3,2,2,1,status_3,credit_history_4,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,824,0,1,train
21,1602,30,4,3,2,1,status_0,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,825,0,1,train
18,3966,33,1,4,3,1,status_0,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_0,housing_0,job_2,telephone_1,826,1,0,train
18,4165,36,2,2,2,2,status_3,credit_history_0,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_2,telephone_0,827,1,1,train
36,8335,47,3,4,1,1,status_0,credit_history_2,purpose_1,savings_4,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,828,1,1,calib
48,6681,38,4,4,1,2,status_1,credit_history_3,purpose_9,savings_4,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,829,0,1,train
24,2375,44,4,2,2,2,status_3,credit_history_3,purpose_9,savings_2,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,830,0,1,test
18,1216,23,4,3,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_1,831,1,0,train
45,11816,29,2,4,2,1,status_0,credit_history_0,purpose_9,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_0,832,1,1,test
24,5084,42,2,4,1,1,status_1,credit_history_2,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,833,0,0,train
15,2327,25,2,3,1,1,status_2,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,834,1,0,calib
12,1082,48,4,4,2,1,status_0,credit_history_0,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_0,835,1,1,train
12,886,21,4,2,1,1,status_3,credit_history_2,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,836,0,0,test
4,601,23,1,3,1,2,status_3,credit_history_2,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_1,telephone_0,837,0,0,test
24,2957,63,4,4,2,1,status_0,credit_history_4,purpose_1,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,838,0,1,test
24,2611,46,4,3,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_1,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,839,0,1,test
36,5179,29,4,2,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,840,1,1,train
21,2993,28,3,2,2,1,status_3,credit_history_3,purpose_1,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_1,housing_1,job_1,telephone_0,841,0,1,calib
18,1943,23,4,4,1,1,status_3,credit_history_2,purpose_6,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,842,1,0,train
24,1559,50,4,4,1,1,status_3,credit_history_1,purpose_9,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_1,843,0,1,calib
18,3422,47,4,4,3,2,status_3,credit_history_2,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_2,telephone_1,844,0,1,test
21,3976,35,2,3,1,1,status_1,credit_history_2,purpose_3,savings_4,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,845,0,1,calib
18,6761,68,2,4,2,1,status_3,credit_history_2,purpose_0,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_0,846,1,1,train
24,1249,28,4,2,1,1,status_3,credit_history_2,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,847,0,1,test
9,1364,59,3,4,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,848,0,1,train
12,709,57,4,4,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_1,housing_1,job_1,telephone_0,849,1,1,train
20,2235,33,4,2,2,1,status_0,credit_history_4,purpose_0,savings_0,employment_duration_2,other_debtors_2,property_1,other_installment_plans_0,housing_0,job_2,telephone_0,850,1,1,test
24,4042,43,3,4,2,1,status_3,credit_history_4,purpose_1,savings_4,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,851,0,1,test
15,1471,35,4,4,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,852,0,1,train
18,1442,32,4,4,2,2,status_0,credit_history_1,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_1,telephone_0,853,1,1,test
36,10875,45,2,2,2,2,status_3,credit_history_3,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,854,0,1,train
24,1474,33,4,3,1,1,status_3,credit_history_2,purpose_0,savings_1,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,855,0,1,train
10,894,40,4,3,1,1,status_3,credit_history_2,purpose_8,savings_4,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,856,0,0,calib
15,3343,28,4,2,1,1,status_3,credit_history_4,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,857,0,1,test
15,3959,29,3,2,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,858,1,0,train
9,3577,26,1,2,1,2,status_3,credit_history_2,purpose_0,savings_1,employment_duration_2,other_debtors_2,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,859,0,1,test
24,5804,27,4,2,2,1,status_3,credit_history_4,purpose_1,savings_3,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,860,0,1,train
18,2169,28,4,2,1,1,status_3,credit_history_3,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,861,1,1,train
24,2439,35,4,4,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,862,1,0,test
27,4526,32,4,2,2,2,status_3,credit_history_4,purpose_3,savings_3,employment_duration_1,other_debtors_0,property_0,other_installment_plans_1,housing_1,job_1,telephone_1,863,0,1,train
10,2210,25,2,2,1,1,status_3,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_0,housing_0,job_1,telephone_0,864,1,1,train
15,2221,20,2,4,1,1,status_3,credit_history_2,purpose_3,savings_2,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_0,865,0,0,train
18,2389,27,4,1,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_2,telephone_0,866,0,0,train
12,3331,42,2,4,1,1,status_3,credit_history_4,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_1,housing_1,job_2,telephone_0,867,0,1,train
36,7409,37,3,2,2,1,status_3,credit_history_2,purpose_9,savings_4,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,868,0,1,train
12,652,24,4,4,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,869,0,0,train
36,7678,40,2,4,2,1,status_3,credit_history_3,purpose_3,savings_2,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,870,0,0,train
6,1343,46,1,4,2,2,status_2,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,871,0,1,test
24,1382,26,4,1,2,1,status_0,credit_history_4,purpose_9,savings_1,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,872,0,1,train
15,874,24,4,1,1,1,status_3,credit_history_2,purpose_5,savings_4,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,873,0,0,calib
12,3590,29,2,2,1,2,status_0,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_1,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,874,0,1,train
11,1322,40,4,4,2,1,status_1,credit_history_4,purpose_0,savings_3,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,875,0,0,train
18,1940,36,3,4,1,1,status_0,credit_history_1,purpose_4,savings_0,employment_duration_1,other_debtors_1,property_3,other_installment_plans_0,housing_2,job_3,telephone_1,876,0,1,train
36,3595,28,4,2,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,877,0,1,train
9,1422,27,3,2,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_3,telephone_1,878,1,1,train
30,6742,36,2,3,2,1,status_3,credit_history_4,purpose_4,savings_4,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,879,0,1,test
24,7814,38,3,3,1,1,status_3,credit_history_2,purpose_1,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,880,0,1,train
24,9277,48,2,4,1,1,status_3,credit_history_2,purpose_1,savings_4,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,881,0,1,test
30,2181,36,4,4,2,1,status_1,credit_history_4,purpose_0,savings_4,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,882,0,1,calib
18,1098,65,4,4,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_0,telephone_0,883,0,0,test
24,4057,43,3,3,1,1,status_1,credit_history_2,purpose_3,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,884,1,1,train
12,795,53,4,4,1,1,status_0,credit_history_2,purpose_7,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,885,1,0,train
24,2825,34,4,3,2,2,status_1,credit_history_4,purpose_9,savings_4,employment_duration_3,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_2,telephone_1,886,0,1,test
48,15672,23,2,2,1,1,status_1,credit_history_2,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,887,1,1,train
36,6614,34,4,4,2,1,status_3,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,888,0,1,train
28,7824,40,3,4,2,2,status_3,credit_history_1,purpose_1,savings_4,employment_duration_1,other_debtors_2,property_0,other_installment_plans_0,housing_0,job_2,telephone_1,889,0,1,train
27,2442,43,4,4,4,2,status_0,credit_history_4,purpose_9,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_3,telephone_1,890,0,1,train
15,1829,46,4,4,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,891,0,1,train
12,2171,38,4,4,2,1,status_0,credit_history_4,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_1,telephone_0,892,0,1,train
36,5800,34,3,4,2,1,status_1,credit_history_4,purpose_1,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,893,0,1,calib
18,1169,29,4,3,2,1,status_3,credit_history_4,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,894,0,1,train
36,8947,31,3,2,1,2,status_3,credit_history_3,purpose_1,savings_4,employment_duration_3,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_3,telephone_1,895,0,1,test
21,2606,28,4,4,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_3,telephone_1,896,0,0,train
12,1592,35,3,2,1,1,status_3,credit_history_4,purpose_3,savings_3,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,897,0,0,test
15,2186,33,1,4,1,1,status_3,credit_history_2,purpose_3,savings_4,employment_duration_3,other_debtors_0,property_0,other_installment_plans_0,housing_0,job_1,telephone_0,898,0,0,train
18,4153,42,2,3,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_1,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,899,1,1,train
16,2625,43,2,4,1,1,status_0,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_2,property_1,other_installment_plans_0,housing_0,job_2,telephone_1,900,1,1,train
20,3485,44,2,4,2,1,status_3,credit_history_4,purpose_0,savings_4,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,901,0,1,train
36,10477,42,2,4,2,1,status_3,credit_history_4,purpose_1,savings_4,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,902,0,1,train
15,1386,40,4,2,1,1,status_3,credit_history_2,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_1,903,0,1,train
24,1278,36,4,1,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_3,telephone_1,904,0,1,calib
